id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt
68446077,12500,12500,12500,60 months,9.17,260.52,B,B2,,,OWN,85000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446077,,debt_consolidation,Debt consolidation,047xx,ME,9.3,0,9883.84,9883.84,7243.37,2640.47,0,0,0,Feb-19,260.52
68586642,18000,18000,18000,36 months,5.32,542.07,A,A1,Waiver Support Coordinator ,10+ years,OWN,76000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586642,,home_improvement,Home improvement,316xx,GA,18.44,1,19486.121738656202,19486.12,18000,1486.12,0,0,0,Sep-18,2695.25
68526280,10000,10000,10000,36 months,5.32,301.15,A,A1,Software Developer,10+ years,MORTGAGE,80000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526280,,credit_card,Credit card refinancing,293xx,SC,25.73,0,10322.13,10322.13,10000,322.13,0,0,0,Sep-16,8221.47
68535736,11200,11200,11200,36 months,11.99,371.95,C,C1,Assembly Worker,< 1 year,RENT,37000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68535736,,debt_consolidation,Debt consolidation,476xx,IN,7.78,0,2488.62,2488.62,1055.87,413.28,0,1019.47,183.5046,May-16,371.95
68416327,2150,2150,2150,36 months,17.27,76.95,D,D3,Nursing Assistant,3 years,OWN,18300,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416327,,medical,Medical expenses,431xx,OH,11.74,0,582.9,582.9,236.75,155.21,0,190.94,34.3692,Jun-16,76.95
68553376,9000,9000,9000,36 months,12.88,302.73,C,C2,System architect,10+ years,RENT,110000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68553376,,debt_consolidation,Debt consolidation,641xx,MO,17.29,0,10916.51552,10916.52,9000,1916.52,0,0,0,Jan-19,302.54
68366362,12500,12500,12500,36 months,7.49,388.78,A,A4,engineer,10+ years,MORTGAGE,99500,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366362,,debt_consolidation,Debt consolidation,028xx,RI,12.18,0,13549.81526,13549.82,12500,1049.82,0,0,0,Jun-17,7342.34
68476214,6000,6000,6000,36 months,5.32,180.69,A,A1,Human Resources,< 1 year,MORTGAGE,52000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476214,,credit_card,Credit card refinancing,875xx,NM,15.82,0,6496.7687135593005,6496.77,6000,496.77,0,0,0,Nov-18,177.05
68564614,20000,20000,20000,36 months,14.85,691.84,C,C5,Manager,6 years,RENT,60000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68564614,,debt_consolidation,Debt consolidation,296xx,SC,26.02,0,16443.8,16443.8,11151.99,4049.17,0,1242.64,12.4264,Nov-17,691.84
68446144,21000,21000,21000,60 months,16.59,517.29,D,D2,Consultant,10+ years,RENT,90000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446144,,debt_consolidation,Debt consolidation,945xx,CA,12.09,1,4069.46,4069.46,457.07,616.12,0,2996.27,539.3286,Jun-16,47
68062754,35000,35000,35000,60 months,11.99,778.38,C,C1,Senior Manager,< 1 year,MORTGAGE,148000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68062754,,credit_card,Credit card refinancing,275xx,NC,13.33,0,36974.87,36974.87,35000,1974.87,0,0,0,Jul-16,33141.25
67325759,30000,30000,30000,60 months,16.59,738.98,D,D2,Driver,10+ years,MORTGAGE,94000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67325759,,debt_consolidation,Debt consolidation,376xx,TN,33.15,1,41841.02249,41841.02,30000,11841.02,0,0,0,Feb-19,15306.86
68525937,6000,6000,6000,36 months,8.49,189.38,B,B1,Phlebotomist,3 years,RENT,36000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68525937,,debt_consolidation,Debt consolidation,072xx,NJ,23.84,2,6707.687999,6707.69,6000,707.69,0,0,0,Jul-18,557.75
68566108,28000,28000,28000,36 months,7.91,876.26,A,A5,Network Engineer,10+ years,MORTGAGE,111000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566108,,debt_consolidation,Debt consolidation,300xx,GA,17.76,0,31514.44504,31514.45,28000,3514.45,0,0,0,Jan-19,876.11
67298392,6000,6000,6000,36 months,11.99,199.26,C,C1,Health therapist ,10+ years,RENT,51000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67298392,,debt_consolidation,Debt consolidation,943xx,OR,25.04,0,6719.17466,6719.17,6000,719.17,0,0,0,Mar-17,4128.79
68496404,15000,15000,15000,60 months,13.44,344.69,C,C3,Registered Nurse,10+ years,RENT,120000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496404,,debt_consolidation,Debt consolidation,100xx,NY,28.77,0,13112.12,13112.12,8310.42,4801.7,0,0,0,Mar-19,344.69
68606485,14000,14000,14000,60 months,9.17,291.78,B,B2,Sr. Network Engineer,2 years,RENT,105000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606485,,credit_card,Credit card refinancing,021xx,MA,9.11,0,11069.81,11069.81,8112.47,2957.34,0,0,0,Feb-19,291.78
68356286,15000,15000,15000,60 months,11.99,333.6,C,C1,Senior Paralegal,10+ years,MORTGAGE,103000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356286,,home_improvement,Home improvement,770xx,TX,32.33,0,4053.15,4053.15,2329.98,1723.17,0,0,0,Jan-17,333.6
66411184,30800,30800,30800,60 months,17.97,781.62,D,D4,Director of Appeals ,10+ years,MORTGAGE,111000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66411184,,credit_card,Credit card refinancing,244xx,VA,33.98,0,33545.92,33545.92,30800,2745.92,0,0,0,Jul-16,163.69
68416253,12000,12000,12000,36 months,10.78,391.62,B,B4,Operation NCO,10+ years,RENT,86308,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416253,,debt_consolidation,Debt consolidation,210xx,MD,19.13,0,10984.93,10984.93,8986.94,1978.41,19.58,0,0,May-18,391.62
68486602,2000,2000,2000,36 months,12.88,67.28,C,C2,Economist,6 years,RENT,86564,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486602,,credit_card,Credit card refinancing,221xx,VA,27.73,0,2433.873743,2433.87,2000,418.87,15,0,0,Jan-19,67.65
68376191,4275,4275,4275,36 months,17.27,153,D,D3,CNc machinist,1 year,MORTGAGE,38500,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376191,,debt_consolidation,Debt consolidation,138xx,NY,28.55,1,5333.107381,5333.11,4275,1058.11,0,0,0,Dec-17,1977.36
68466135,6000,6000,6000,36 months,5.32,180.69,A,A1,Quality Inspector,2 years,MORTGAGE,42000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466135,,home_improvement,Home improvement,210xx,MD,16.11,0,6279.930017,6279.93,6000,279.93,0,0,0,Jan-17,4296.77
68496423,18000,18000,18000,36 months,7.91,563.31,A,A5,Clinical Team Assistan,1 year,RENT,45000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496423,,credit_card,Credit card refinancing,554xx,MN,10.48,1,20035.95384,20035.95,18000,2035.95,0,0,0,Nov-18,566.5
68376383,25000,25000,25000,36 months,11.99,830.24,C,C1,Data Systems Specialist,10+ years,MORTGAGE,70000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68376383,,debt_consolidation,Debt consolidation,761xx,TX,23.21,0,28713.64773,28713.65,25000,3713.65,0,0,0,Aug-17,13050.39
68396300,6000,6000,6000,36 months,9.8,193.05,B,B3,Keyboard Clerk II,3 years,RENT,41500,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396300,,credit_card,Credit card refinancing,088xx,NJ,19.81,1,6943.272579,6943.27,6000,943.27,0,0,0,Nov-18,504.9
68616256,9900,9900,9900,36 months,9.17,315.61,B,B2,Farm Manager,10+ years,RENT,57000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616256,,credit_card,Credit card refinancing,013xx,MA,21.71,0,11348.82868,11348.83,9900,1448.83,0,0,0,Dec-18,630.7
68586963,35000,35000,35000,36 months,7.49,1088.56,A,A4,Maintenance Test Pilot,5 years,MORTGAGE,125000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586963,,credit_card,Credit card refinancing,983xx,WA,21.72,0,39157.80564,39157.81,35000,4157.81,0,0,0,Jan-19,1088.45
68386352,18250,18250,18250,60 months,19.89,482.4,E,E3,Attorney,1 year,OWN,36500,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386352,,debt_consolidation,Debt consolidation,378xx,TN,27.52,0,7786.3,7786.3,2366.97,3371.41,0,2047.92,368.6256,Jan-17,482.4
68425452,12000,12000,12000,36 months,5.32,361.38,A,A1,,,MORTGAGE,110000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68425452,,credit_card,Credit card refinancing,165xx,PA,16.19,0,12952.04633,12952.05,12000,952.05,0,0,0,Aug-18,814.01
68423841,30000,30000,30000,36 months,12.88,1009.09,C,C2,Sr. Portfolio Manager,10+ years,RENT,139000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68423841,,credit_card,Credit card refinancing,980xx,WA,21.38,1,36273.37122,36273.37,30000,6273.37,0,0,0,Jan-19,1008.89
68606504,21000,21000,21000,36 months,9.17,669.46,B,B2,Senior business analyst,4 years,RENT,80000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606504,,debt_consolidation,Debt consolidation,303xx,GA,23.42,0,22975.300615364504,22975.3,21000,1975.3,0,0,0,Apr-17,13629.61
68356337,1000,1000,1000,36 months,12.88,33.64,C,C2,Teacher,10+ years,RENT,45000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356337,,other,Other,224xx,VA,39.11,0,1202.34875,1202.35,1000,202.35,0,0,0,Jul-18,228.58
68446017,3600,3600,3600,36 months,11.99,119.56,C,C1,Pizza chef,10+ years,RENT,55000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446017,,debt_consolidation,Debt consolidation,331xx,FL,27.93,0,719.16,719.16,513.36,205.8,0,0,0,Jul-16,239.12
68339340,12000,12000,12000,36 months,11.48,395.6,B,B5,Secretary,3 years,MORTGAGE,47140,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68339340,,debt_consolidation,,085xx,NJ,33.1,2,14222.38216,14222.38,12000,2222.38,0,0,0,Jan-19,395.51
67849899,20000,20000,20000,36 months,6.99,617.46,A,A3,HR,1 year,MORTGAGE,100000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67849899,,debt_consolidation,Debt consolidation,100xx,NY,7.1,0,20418.24,20418.24,20000,418.24,0,0,0,Apr-16,19202.74
68504948,15000,15000,15000,36 months,5.32,451.73,A,A1,Administrative analyst,< 1 year,RENT,55000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68504948,,credit_card,Credit card refinancing,089xx,NJ,25.25,0,16071.99918,16072,15000,1072,0,0,0,Nov-17,6596.75
68576157,30000,30000,30000,60 months,15.77,725.89,D,D1,Digital Marketing Director,3 years,RENT,80000,Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68576157,,debt_consolidation,Debt consolidation,553xx,MN,36.05,1,27518.11,27518.11,16210.29,11307.82,0,0,0,Feb-19,725.89
68546214,7000,7000,7000,36 months,11.48,230.77,B,B5,Computer Technician,4 years,OWN,41000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546214,,home_improvement,Home improvement,493xx,MI,19.79,0,7138.23,7138.23,7000,138.23,0,0,0,Mar-16,6918.62
68595847,30000,30000,30000,36 months,14.85,1037.76,C,C5,IT System Analyst,10+ years,MORTGAGE,112000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68595847,,debt_consolidation,Debt consolidation,326xx,FL,19.07,2,32515.71,32515.71,30000,2515.71,0,0,0,Aug-16,26351.03
68385418,2000,2000,2000,36 months,13.44,67.82,C,C3,Accountant,10+ years,MORTGAGE,43500,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68385418,,debt_consolidation,Debt consolidation,725xx,AR,27.61,6,2157.71,2157.71,2000,157.71,0,0,0,Aug-16,1744.63
68546844,13000,13000,13000,36 months,10.78,424.26,B,B4,access service rep,10+ years,MORTGAGE,45000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546844,,debt_consolidation,Debt consolidation,410xx,KY,26.64,0,15011.47334,15011.47,13000,2011.47,0,0,0,Feb-18,4848.69
68526168,15000,15000,15000,36 months,7.91,469.43,A,A5,Director of Materials,10+ years,OWN,170000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526168,,credit_card,Credit card refinancing,189xx,PA,7.24,0,16882.71458,16882.71,15000,1882.71,0,0,0,Jan-19,469.14
68577192,17000,17000,17000,36 months,12.88,571.82,C,C2,UI Designer,9 years,RENT,89000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577192,,debt_consolidation,Debt consolidation,920xx,CA,21.02,0,19516.98356,19516.98,17000,2516.98,0,0,0,Jun-17,10398.27
68606424,14000,14000,14000,36 months,6.99,432.22,A,A3,Sales Associate ,5 years,OWN,65000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606424,,debt_consolidation,Debt consolidation,071xx,NJ,15.22,1,14682.27,14682.27,14000,682.27,0,0,0,Sep-16,11629.55
68366348,10500,10500,10500,60 months,18.49,269.44,D,D5,Dispatcher,8 years,MORTGAGE,47000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366348,,debt_consolidation,Debt consolidation,280xx,NC,29.55,0,2873,2873,1154.32,1513.12,0,205.56,37.0008,Nov-16,269.44
68576962,15000,15000,15000,60 months,13.44,344.69,C,C3,Program Specialist,7 years,OWN,43500,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68576962,,debt_consolidation,Debt consolidation,786xx,TX,24.61,0,18179.499568369098,18179.5,15000,3179.5,0,0,0,Oct-17,11296.9
68596251,12600,12600,12600,36 months,7.91,394.32,A,A5,Reporter,7 years,RENT,73000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68596251,,credit_card,Credit card refinancing,460xx,IN,21.58,0,14091.32297,14091.32,12600,1491.32,0,0,0,May-18,3096.61
68586919,12000,12000,12000,36 months,5.32,361.38,A,A1,Electronics Technician,9 years,MORTGAGE,98000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586919,,major_purchase,Major purchase,932xx,CA,17.73,0,12867.52032,12867.52,12000,867.52,0,0,0,Dec-17,4926.03
68366326,28000,28000,28000,60 months,15.77,677.49,D,D1,Portfolio Executive,1 year,RENT,118000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68366326,,debt_consolidation,Debt consolidation,460xx,IN,35.91,0,34844.64477,34844.64,28000,6844.64,0,0,0,Sep-17,21491.1
68506242,11750,11750,11750,60 months,28.49,369.33,G,G4,Seamstress,1 year,OWN,28000,Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506242,,debt_consolidation,Debt consolidation,388xx,MS,22.16,0,4798.76,4798.76,1006.57,2640.24,0,1151.95,207.351,Nov-16,369.33
68476096,24000,24000,24000,60 months,9.8,507.58,B,B3,President,2 years,MORTGAGE,105000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476096,,debt_consolidation,Debt consolidation,774xx,TX,8.32,0,28174.62929,28174.63,24000,4174.63,0,0,0,Feb-18,15992.72
68546780,8300,8300,8300,36 months,7.91,259.75,A,A5,,,RENT,52000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546780,,debt_consolidation,Debt consolidation,801xx,CO,9.46,0,8510.16,8510.16,8300,210.16,0,0,0,May-16,7736.39
68446215,15000,15000,15000,36 months,7.49,466.53,A,A4,Teacher,10+ years,MORTGAGE,67879,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446215,,credit_card,Credit card refinancing,130xx,NY,29.6,0,16794.85932,16794.86,15000,1794.86,0,0,0,Jan-19,466.31
68536802,24000,24000,24000,60 months,14.85,569.08,C,C5,Bookkeeping Supervisor,5 years,RENT,65000,Source Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68536802,,debt_consolidation,Debt consolidation,763xx,TX,22.29,0,22015.83,22015.83,13533.21,8482.62,0,0,0,Mar-19,569.08
68506210,8000,8000,8000,36 months,10.78,261.08,B,B4,Senior Financial Analyst,5 years,MORTGAGE,53000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506210,,debt_consolidation,Debt consolidation,328xx,FL,20.13,0,9386.775355,9386.78,8000,1386.78,0,0,0,Jan-19,260.96
68616285,24000,24000,24000,60 months,18.99,622.45,E,E1,sales manager,4 years,RENT,230000,Source Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616285,,debt_consolidation,Debt consolidation,970xx,OR,14.44,0,20511.22,20511.22,10381.93,10098.17,31.12,0,0,Oct-18,622.45
68566144,35000,35000,35000,60 months,14.85,829.9,C,C5,machinest,10+ years,OWN,90000,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566144,,debt_consolidation,Debt consolidation,453xx,OH,19.13,0,44012.288227727004,44012.29,35000,9012.29,0,0,0,Jan-18,27330.01
68476147,12000,12000,12000,36 months,11.48,395.6,B,B5,Financial operations specialist ,7 years,MORTGAGE,85000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476147,,debt_consolidation,Debt consolidation,190xx,PA,22.87,1,14113.623528138001,14113.62,12000,2113.62,0,0,0,Jun-18,1867.95
68586984,13050,13050,13050,60 months,26.06,391.19,F,F5,Teacher,10+ years,MORTGAGE,43500,Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586984,,debt_consolidation,Debt consolidation,275xx,NC,22.79,0,19809.77516,19809.78,13050,6740.22,19.56,0,0,Oct-18,302.37
68616073,14000,14000,14000,60 months,11.99,311.36,C,C1,MSG,10+ years,MORTGAGE,160000,Not Verified,15-Dec,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616073,,debt_consolidation,Debt consolidation,359xx,AL,12.98,1,11808.37,11808.37,7878.54,3929.83,0,0,0,Feb-19,311.36
68546923,8400,8400,8400,36 months,5.32,252.97,A,A1,Social worker,10+ years,MORTGAGE,95000,Not Verified,15-Dec,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68546923,,debt_consolidation,Debt consolidation,080xx,NJ,21.79,0,7076.95,7076.95,6416.24,660.71,0,0,0,May-18,252.97
68416151,9600,9600,9600,36 months,9.17,306.04,B,B2,Operator,8 years,MORTGAGE,90000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416151,,debt_consolidation,Debt consolidation,400xx,KY,15.15,1,11005.10909,11005.11,9600,1405.11,0,0,0,Jan-19,305.94
68396279,10000,10000,10000,36 months,9.17,318.79,B,B2,President  (mechanic),4 years,RENT,35000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396279,,debt_consolidation,Debt consolidation,331xx,FL,10.55,0,11464.54983,11464.55,10000,1464.55,0,0,0,Feb-19,0.85
68526276,1800,1800,1800,36 months,9.17,57.39,B,B2,Financial Rep,1 year,MORTGAGE,72000,Not Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68526276,,debt_consolidation,Debt consolidation,300xx,GA,13.42,0,1894.14,1894.14,1800,94.14,0,0,0,Aug-16,1500.74
68486598,15000,15000,15000,36 months,12.88,504.55,C,C2,Mortgage underwriter,5 years,MORTGAGE,94000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486598,,debt_consolidation,Debt consolidation,430xx,OH,13.21,0,16908.45667,16908.46,15000,1908.46,0,0,0,Mar-17,10376.14
67575363,6000,6000,6000,36 months,9.17,191.28,B,B2,Pre Loader,1 year,RENT,20000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67575363,,debt_consolidation,Debt consolidation,981xx,WA,16.99,0,6896.920728935401,6896.92,6000,881.92,15,0,0,Feb-19,2.14
68496382,10000,10000,10000,36 months,6.49,306.45,A,A2,Claims Adjuster,< 1 year,MORTGAGE,35000,Source Verified,15-Dec,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496382,,home_improvement,Home improvement,487xx,MI,19.44,0,11017.21883,11017.22,10000,1017.22,0,0,0,Oct-18,1219.83
